Algorithm,Raw/Average,Epsilon,User Privacy,Max Trips,Number of Runs,n_records,n_trips,n_complete_trips,n_incomplete_trips,n_users,n_locations,uid,tid,datetime,lat,lng,visits_per_tile,visits_per_tile_quartiles,visits_per_tile_outliers,visits_per_tile_ranking,od_flows,od_flows_ranking,od_flows_quartiles,jump_length,jump_length_quartiles,trips_per_user,trips_per_user_quartiles,radius_of_gyration,radius_of_gyration_quartiles,user_tile_count,user_tile_count_quartiles,mobility_entropy,mobility_entropy_quartiles,trips_over_time,trips_per_weekday,trips_per_hour,visits_per_time_tile,travel_time,travel_time_quartiles,user_time_delta,user_time_delta_quartiles
DPSTAR,RAW,10,False,None,10,1.3953171175267107,1.3953171175267107,1.3953171175267107,0.0,0.0166204986149584,1.5577501503910167,0.0,0.0,0.0,0.0,0.0,10035.8359375,1.0227597239312995,0.1649546827794561,"[-0.23636363636363636, 0.07450980392156864, -0.03960396039603961]",0.8318542531342241,"[-0.06666666666666667, -0.023673469387755105, -0.02343434343434344]",0.8480279109776425,0.5915158185946354,1.763816060490262,132.57320891399098,1.0245863502913222,0.2996979567053693,1.35453139252231,0.2415487003032301,0.2801201201201201,0.6633220964304544,0.2306144943471667,None,None,None,None,None,None,None,None
DPSTAR,RAW,10,False,None,10,1.3653282862421705,1.3653282862421705,1.3653282862421705,0.0,0.0166204986149584,1.5844339503522815,0.0,0.0,0.0,0.0,0.0,10480.4228515625,1.2922213509815998,0.3153473344103392,"[0.16363636363636364, -0.12313725490196081, 0.0015841584158415845]",0.8320631597311079,"[0.19999999999999998, -0.038367346938775505, 0.03272727272727273]",0.8242281595981099,0.5944376090707587,1.760722779527017,134.67935416538762,0.9124847032863804,0.2802606195301335,1.3446003592035722,0.2313709685406746,0.2994807002043183,0.6698672485162938,0.2313969158397491,None,None,None,None,None,None,None,None
DPSTAR,RAW,10,False,None,10,1.621199631479416,1.621199631479416,1.621199631479416,0.0,0.0166204986149584,1.7350665754433978,0.0,0.0,0.0,0.0,0.0,9757.7138671875,0.9891394559290204,0.9933166248955724,"[-0.018181818181818184, -0.083921568627451, -0.06336633663366338]",0.8307364692531966,"[0.1111111111111111, -0.04979591836734694, -0.04484848484848485]",0.8743356270402203,0.5886225609721454,1.7582356010966238,132.78270612069488,1.103544101028055,0.2695164146596652,1.2845568353584826,0.18380444277286,0.2567414614275192,0.6651354667439926,0.2314191653346132,None,None,None,None,None,None,None,None
DPSTAR,RAW,10,False,None,10,1.7561613519766623,1.7561613519766623,1.7561613519766623,0.0,0.0166204986149584,1.8041380789022297,0.0,0.0,0.0,0.0,0.0,9834.5087890625,0.9707257394283882,1.2788835506749028,"[-0.0909090909090909, 0.03215686274509804, 0.0411881188118812]",0.8317153063213216,"[-0.022222222222222223, 0.06775510204081632, 0.07717171717171718]",0.9183823731827384,0.5932207948346098,1.760268406385668,150.46427036650493,1.2744236342262298,0.2679030388140005,1.2876400685805458,0.2184751719813234,0.4644681432868472,0.6643529075407608,0.2314920654273347,None,None,None,None,None,None,None,None
DPSTAR,RAW,10,False,None,10,1.640618144591235,1.640618144591235,1.640618144591235,0.0,0.0166204986149584,1.736344731369607,0.0,0.0,0.0,0.0,0.0,9973.9306640625,0.9938504009214238,0.9605453418715142,"[-0.0909090909090909, 0.07921568627450981, 0.05188118811881189]",0.8318012837271688,"[-0.15555555555555553, 0.008979591836734694, 0.0016161616161616164]",0.8832245100271667,0.5898074314391876,1.7565879150025854,145.47544355086245,1.1634870914491005,0.2920993582410562,1.316395535546078,0.2442633261880325,0.2308734402852049,0.6630133627693626,0.2308525979952294,None,None,None,None,None,None,None,None
DPSTAR,RAW,10,False,None,10,1.4812604885325378,1.4812604885325378,1.4812604885325378,0.0,0.0166204986149584,1.6619282268259332,0.0,0.0,0.0,0.0,0.0,10096.1298828125,1.2707546224985533,0.686410496719775,"[0.05454545454545454, -0.02274509803921569, 0.052673267326732685]",0.8302700520816622,"[-0.19999999999999998, -0.12816326530612246, -0.15313131313131315]",0.8396793372529883,0.5875204766080029,1.3631558125916436,132.6681809810301,1.1052181411983415,0.2831910087864898,1.317250968884785,0.2098244488129099,0.2772928395373943,0.6633220964304544,0.2311204202892712,None,None,None,None,None,None,None,None
DPSTAR,RAW,10,False,None,10,1.7862502534982765,1.7862502534982765,1.7862502534982765,0.0,0.0166204986149584,1.8218584237593904,0.0,0.0,0.0,0.0,0.0,10347.96484375,1.0244676530478751,1.362740497419052,"[-0.05454545454545454, -0.03058823529411765, 0.003960396039603961]",0.8295397150011551,"[0.06666666666666667, -0.038367346938775505, -0.04484848484848485]",0.9278918545033814,0.5791574864800566,1.3603938464639995,152.03410276873956,1.2648667162887524,0.2626171922598413,1.3217245474157382,0.2357219361746112,0.5207078767244743,0.6639911009404804,0.2324885417647848,None,None,None,None,None,None,None,None
DPSTAR,RAW,10,False,None,10,1.6152393861644962,1.6152393861644962,1.6152393861644962,0.0,0.0166204986149584,1.7369349445804705,0.0,0.0,0.0,0.0,0.0,9525.498046875,1.015518168552893,0.975295827278389,"[0.5272727272727272, 0.13725490196078433, 0.10653465346534656]",0.8303637854896905,"[-0.28888888888888886, 0.13959183673469389, 0.1668686868686869]",0.8725099528854208,0.5888841918464511,1.7577302739912508,146.8134323776781,1.1141607829185662,0.2881513393549593,1.2951052532085043,0.2601678573080617,0.4998603368819303,0.6627208800493327,0.2311030012036117,None,None,None,None,None,None,None,None
DPSTAR,RAW,10,False,None,10,1.728035143769968,1.728035143769968,1.728035143769968,0.0,0.0166204986149584,1.7787184197215344,0.0,0.0,0.0,0.0,0.0,9717.0859375,0.969889822702491,1.102836111712492,"[0.34545454545454546, -0.0431372549019608, 0.02534653465346535]",0.8299030225321813,"[0.06666666666666667, 0.05142857142857143, -0.06181818181818183]",0.9162973257945606,0.5828379933719308,1.7608639446206102,148.63186813186803,1.2212740172102052,0.2996979567053693,1.3222724442462497,0.180538650112902,0.3282479972135144,0.6624440158936237,0.2306405527620341,None,None,None,None,None,None,None,None
DP,RAW,10,False,None,10,0.0019263698630136,0.0019798271664392,0.0018729096989966,2.0,0.094240837696335,0.0004507931141351,0.0,2.0,0.0,2.0,0.0,580.2059326171875,0.3503001233596445,0.0033435497353023,"[1.0, 0.7098039215686276, 0.33465346534653473]",0.7979040536630048,"[0.7777777777777777, 0.6587755102040816, 0.3955555555555556]",0.7064361797958565,0.0030921099178588,0.427859194011009,56.962111508123726,0.7383339429688898,0.3503777765229494,0.699387436940214,0.2824059984101449,0.683878573533746,0.2874789188975284,0.4752989341613033,0.05752503969930375,0.0003087942891328404,0.002545520091721439,7223.7233479817705,0.010821757578587608,0.16296613413349356,0.6606086276659562,1.0205074026757204
DP,RAW,10,False,None,10,0.0007501473503723,0.0007501473503723,0.0007501473503723,0.0,0.0166204986149584,0.0001127300397373,0.0,2.0,0.0,0.0,2.0,555.8189697265625,0.3370408141465865,0.0,"[1.0, 0.8070588235294119, 0.39207920792079215]",0.7976947489095134,"[0.9999999999999999, 0.5216326530612244, 0.3127272727272728]",0.7057644975218129,0.0043595125227539,0.6662023570930948,56.4505494505494,1.02463028084964,0.2463873988474227,0.7766285258445842,0.2034592198648487,0.4404597701149426,0.2700106255806397,0.4073019321129522,0.04894172356105701,0.0002534640032642404,0.0023764390663587693,7173.604309082031,0.009003957754813777,0.08659619504651572,None,1.007037317387649
DP,RAW,10,False,None,10,0.0004284031273428,0.0004284031273428,0.0004284031273428,0.0,0.0507042253521126,0.0003381138880279,2.0,0.0,2.0,2.0,0.0,559.8084106445312,0.3370873830941906,0.0013964530093562,"[1.0, 0.579607843137255, 0.2978217821782179]",0.797646618173191,"[0.5555555555555555, 0.4089795918367347, 0.3301010101010102]",0.705783158273664,0.0032037343461223,0.404361639192848,49.63186813186808,0.5542970924565918,0.2283856125297185,0.6941773520856902,0.2784655906803806,0.7975770289760062,0.1844724530026647,0.093155297694088,0.14126418694706686,0.000407198320741172,0.003673702567996217,7269.551615397136,0.008544839851048407,0.08252511329070278,0.6494264048197669,1.0622280156152848
DP,RAW,10,False,None,10,0.0009636490176133,0.0009636490176133,0.0009636490176133,0.0,0.0,0.0004509964202159,2.0,2.0,2.0,2.0,2.0,603.7756958007812,0.3376402671543774,0.0019517635577861,"[1.0, 0.48235294117647065, 0.20673267326732678]",0.7974622568444312,"[0.5555555555555555, 0.4448979591836735, 0.2177777777777778]",0.7060687313607841,0.0039442809395728,0.2449309814960133,53.24175824175818,0.8207753498447534,0.2951324995450304,0.7396182093268859,0.3062262751384352,0.7353535353535354,0.2511941651778776,0.0581024192935558,0.05228329870696272,0.00023999068432373555,0.001913594358709934,7218.3950602213545,0.011623213646050292,0.13552590528321837,0.6076289136898463,1.307859919343804
DP,RAW,10,False,None,10,0.0027353911341146,0.0027353911341146,0.0027353911341146,0.0,0.0392156862745098,0.0004507931141351,2.0,0.0,2.0,0.0,2.0,561.9825439453125,0.3367278259902115,0.0013945056477478,"[1.0, 0.6188235294117649, 0.3291089108910892]",0.7976403764313013,"[0.9999999999999999, 0.48408163265306126, 0.37010101010101015]",0.705971057866575,0.0034791418755202,0.2729981305848915,50.43406593406588,0.678369713145505,0.3010974408986062,0.5727099060306682,0.3546170526346364,0.5844392759631915,0.2481203494608691,0.4280648409758154,0.1325312112522308,0.00044290317671587487,0.0028203307823004994,7180.0951741536455,0.014474485316179906,0.14138403397493457,0.6409501025442631,0.6185050348799844
DP,RAW,10,False,None,10,0.0002142245072836,0.0003213195522947,0.0001071179904664,2.0,0.0055096418732782,0.0004789609365095,0.0,0.0,0.0,0.0,2.0,611.729248046875,0.3545435992923657,0.0013964530093562,"[1.0, 0.6690196078431374, 0.40475247524752483]",0.7976401342744356,"[0.9999999999999999, 0.6261224489795918, 0.3761616161616162]",0.7053659091615905,0.0027781232449584,0.0242737929856162,54.8461538461538,0.8792049448894229,0.3293510603152279,1.1472928483209093,0.2267087240635723,0.3225445981429848,0.3391078824578288,0.5220497197364382,0.13712062688429585,0.0001989234554185008,0.002692553940787881,7343.275573730469,0.009470715150181663,0.08448944820962673,0.5599491518983652,1.2342125980048408
DP,RAW,10,False,None,10,0.0011522435253292,0.0011254320855328,0.0011790556835843,2.0,0.0109289617486338,8.454633843899277e-05,2.0,2.0,0.0,0.0,0.0,610.0951538085938,0.3376841775886664,0.0005580357142857,"[1.0, 0.6643137254901962, 0.3445544554455446]",0.7975108497578404,"[0.7777777777777777, 0.5640816326530612, 0.330909090909091]",0.7053166408926934,0.0051286933962674,0.6639237547806298,51.637362637362585,0.9180645086765682,0.3232298292547057,0.9712177565755952,0.3049675107153806,0.7035147918019105,0.1327767203429301,0.1107521578491371,0.12864436337032942,0.0001819671059286858,0.0032559450629269094,7287.013081868489,0.010031814658037881,0.1948833451491117,0.612715889330611,1.0104456917349638
DP,RAW,10,False,None,10,0.0004284031273428,0.0005354752342704,0.0003213195522947,2.0,0.0217391304347826,0.0001690998252635,2.0,0.0,0.0,0.0,2.0,566.9373168945312,0.3371750138622495,0.0016731734523145,"[1.0, 0.5827450980392158, 0.27683168316831686]",0.7975956541845061,"[0.5555555555555555, 0.37795918367346937, 0.1983838383838384]",0.7068768126669315,0.0033143248885204,0.6470989376433595,33.62122983399575,0.6236677698381491,0.2757897137446451,0.5351964857902409,0.1501802989318504,0.814918414918415,0.5102600192809145,0.4840134926233427,0.05014840037850918,0.00027063262387654004,0.0027212659291398636,7249.0958251953125,0.009149387052742482,0.1026969770303634,0.612715889330611,0.94940927728476
DP,RAW,10,False,None,10,0.0010718113612004,0.0010718113612004,0.0010718113612004,0.0,0.0055096418732782,0.000591624290403,0.0,0.0,2.0,2.0,2.0,579.4105224609375,0.336834527534481,0.0011170064227869,"[1.0, 0.5623529411764706, 0.23960396039603968]",0.7975181526435687,"[0.7777777777777777, 0.5722448979591837, 0.3696969696969698]",0.7059876820486982,0.0042807347264126,0.6849761276284667,49.63186813186808,0.6406903465182637,0.2923638494519978,1.076832723797437,0.2215207410291996,0.6747552859198923,0.2729736127218465,0.0330641453918489,0.04631281726388941,0.0001300289267679753,0.003124697754264114,7240.979512532552,0.009576157879809623,0.20309304776718304,0.5960206455394662,1.3676936483983735
DP,RAW,10,False,None,10,0.0013399437223636,0.0013399437223636,0.0013399437223636,0.0,0.0,0.0004507931141351,2.0,0.0,0.0,2.0,0.0,616.577392578125,0.3546546959213556,0.0025087108013937,"[1.0, 0.6360784313725492, 0.34534653465346543]",0.7976908672803735,"[0.7777777777777777, 0.38612244897959186, 0.271919191919192]",0.7054334745462408,0.0039771957363549,0.4026279843151678,143.9531585732703,0.4460046255468252,0.2411288724474015,0.4444938629499638,0.2262577267449153,0.820388377543495,0.1744218112748457,0.4919584225801854,0.056353090233422505,0.000520250298373545,0.0020361844627827426,7312.5872802734375,0.00789144663868099,0.23383771488964664,0.596368311682196,0.9487882138966525
DPSTAR,RAW,4,False,None,10,1.5477434679334916,1.5477434679334916,1.5477434679334916,0.0,0.01662049861495845,1.6102350188218537,0.0,0.0,0.0,0.0,0.0,10331.2060546875,0.9666986300133754,0.2285803141035609,"[0.2727272727272727, -0.060392156862745114, -0.09742574257425744]",0.831546651488272,"[-0.3333333333333333, -0.0563265306122449, -0.013333333333333334]",0.9134199169157791,0.5979966683862958,1.7683074802553873,141.9307508134323,1.3080229412644515,0.2996979567053693,1.3897142634956585,0.42859423296862054,0.817589928509505,0.6606223925340824,0.514775221917953,None,None,None,None,None,None,None,None
DPSTAR,RAW,4,False,None,10,1.7945226360449165,1.7945226360449165,1.7945226360449165,0.0,0.01662049861495845,1.8115953704449637,0.0,0.0,0.0,0.0,0.0,10327.98828125,1.0309538737638648,1.1416045594037703,"[0.0909090909090909, -0.055686274509803936, -0.031287128712871294]",0.8315858318331767,"[-0.022222222222222223, -0.012244897959183673, 0.013333333333333334]",0.9532978703496124,0.5882419031740941,1.7723533936300115,143.26873964024796,1.351968929816283,0.26365386852476136,1.280665919662301,0.4225517362346658,0.8799122807017545,0.661926185387494,0.513358577372304,None,None,None,None,None,None,None,None
DPSTAR,RAW,4,False,None,10,1.6676161477261566,1.6676161477261566,1.6676161477261566,0.0,0.01662049861495845,1.7026216251467328,0.0,0.0,0.0,0.0,0.0,10571.259765625,1.0243398886251334,0.5907447577729573,"[-0.0909090909090909, -0.16235294117647062, -0.0027722772277227726]",0.8323059443106852,"[0.06666666666666667, -0.059591836734693884, -0.08161616161616163]",0.9364564651836316,0.5932491974575319,1.3689330770844734,146.55365584136524,1.354611200145399,0.2841807572048781,1.3339754861218622,0.4283512735087004,0.9391025538259297,0.660252223750687,0.5155518172013317,None,None,None,None,None,None,None,None
DPSTAR,RAW,4,False,None,10,1.7474909674829386,1.7474909674829386,1.7474909674829386,0.0,0.01662049861495845,1.7666852426823767,0.0,0.0,0.0,0.0,0.0,10913.2607421875,1.0291979468281462,0.9012145748987854,"[-0.41818181818181815, 0.025882352941176474, -0.02534653465346535]",0.8317784344318782,"[-0.19999999999999998, 0.04816326530612245, 0.04323232323232324]",0.9465174619090324,0.590034617494757,1.7651703338231635,144.55924243354403,1.338123317135491,0.27057832914121016,1.3027503409516734,0.38074082557779915,0.7140375762100287,0.6607601864049921,0.5152692826538926,None,None,None,None,None,None,None,None
DPSTAR,RAW,4,False,None,10,1.7482433246336078,1.7482433246336078,1.7482433246336078,0.0,0.01662049861495845,1.780731427962603,0.0,0.0,0.0,0.0,0.0,10565.54296875,1.0247239392113254,1.055212108292475,"[-0.05454545454545454, -0.083921568627451, -0.029306930693069312]",0.8320596785074658,"[0.022222222222222223, 0.20326530612244897, 0.14262626262626263]",0.9349830410577509,0.5940902124505325,1.7679986609252702,138.26873964024796,1.3105766560556598,0.2609305415523819,1.3107240892089314,0.4365095643787949,0.8479705346550381,0.661926185387494,0.5123917512711055,None,None,None,None,None,None,None,None
DPSTAR,RAW,4,False,None,10,1.8016697210344126,1.8016697210344126,1.8016697210344126,0.0,0.01662049861495845,1.8168226309562225,0.0,0.0,0.0,0.0,0.0,11273.978515625,1.0310619699837387,1.1877224199288257,"[-0.018181818181818184, -0.057254901960784324, -0.05782178217821783]",0.832401505616945,"[-0.24444444444444444, -0.11183673469387755, -0.08646464646464648]",0.9549250826710376,0.5864253761624839,1.7679183366198803,146.18494075756638,1.3513554966428836,0.25794859921309116,1.2183449031980906,0.3957930469323435,0.6889526847421585,0.6600416216762272,0.5163825463514901,None,None,None,None,None,None,None,None
DPSTAR,RAW,4,False,None,10,1.9292854887930126,1.9292854887930126,1.9292854887930126,0.0,0.01662049861495845,1.928699936339229,0.0,0.0,0.0,0.0,0.0,11307.4267578125,0.8680772180058496,1.6570553712681806,"[-0.2727272727272727, -0.07450980392156864, -0.03405940594059406]",0.8321115016795653,"[-0.15555555555555553, 0.015510204081632652, -0.005656565656565657]",0.9929000522411113,0.5836748496932185,1.774964498384386,155.76594634415855,1.4353685874393478,0.25077785089224036,1.1377319856157668,0.5521493195926087,1.3708396178984414,0.6625345377029564,0.8413793103448276,None,None,None,None,None,None,None,None
DPSTAR,RAW,4,False,None,10,1.830332871723855,1.830332871723855,1.830332871723855,0.0,0.01662049861495845,1.8448411301026628,0.0,0.0,0.0,0.0,0.0,10431.787109375,0.8573293884189069,1.338457954810156,"[0.2727272727272727, 0.19215686274509808, 0.08000000000000002]",0.8322869942563591,"[-0.24444444444444444, 0.04163265306122449, 0.03151515151515152]",0.9561057307188174,0.5832459528610087,1.7645991035918929,151.5452759530971,1.4023368180156113,0.26059837211731585,1.3095384732753375,0.4176035109719695,0.8404136357153047,0.6603683979956673,0.5163825463514901,None,None,None,None,None,None,None,None
DPSTAR,RAW,4,False,None,10,1.7897087181569065,1.7897087181569065,1.7897087181569065,0.0,0.01662049861495845,1.8052599126028792,0.0,0.0,0.0,0.0,0.0,10740.4443359375,0.7824222270545873,1.0545609548167092,"[0.0909090909090909, 0.04470588235294118, -0.03524752475247526]",0.8323144377407891,"[0.24444444444444444, -0.06285714285714286, -0.03232323232323233]",0.9554886740926177,0.5914267692593236,1.7567362965034719,146.69052734974517,1.372452827260571,0.2996979567053693,1.309014923673666,0.4344842613930726,0.9873684210526318,0.6617379693595978,0.5142135726146683,None,None,None,None,None,None,None,None
DPSTAR,RAW,4,False,None,10,1.675739528473692,1.675739528473692,1.675739528473692,0.0,0.01662049861495845,1.7448223095797166,0.0,0.0,0.0,0.0,0.0,10580.1943359375,0.9650773500630992,0.9248979591836735,"[-0.018181818181818184, 0.15294117647058827, 0.09782178217821784]",0.8324783502125084,"[0.3333333333333333, -0.035102040816326535, -0.040808080808080814]",0.909103595574339,0.5975972404218567,1.759618877023386,139.30505248940995,1.297302316539729,0.29061969865325676,1.348209816310375,0.39461969846559636,0.7843192417044182,0.6612166896790346,0.51430404925727,None,None,None,None,None,None,None,None
DP,RAW,4,False,None,10,0.0025943806250585074,0.0030483728641334867,0.002140181915462814,2.0,0.02710027100271003,0.0011547506724310318,0.0,0.0,0.0,0.0,2.0,1371.21337890625,0.4022904201121379,0.0005580357142857143,"[1.0, 0.2721568627450981, 0.17940594059405945]",0.8150527532161941,"[0.7777777777777777, 0.36326530612244895, 0.24080808080808086]",0.8073961996475814,0.009442749718289796,0.7866432711839547,51.23626373626368,1.3251608422730907,0.36777884731961613,1.0984250164766394,0.4854632631052269,1.035954438744457,0.399895779640882,0.5421854315764991,0.12914531650612268,0.00044444475472261145,0.00835267069427806,10682.968180338541,0.03979456410644218,0.3723854453787866,0.7248372165376893,0.9128317621001423
DP,RAW,4,False,None,10,0.0016055659620016055,0.0016055659620016055,0.0016055659620016055,0.0,0.04825737265415549,0.000225421961734622,0.0,0.0,0.0,2.0,2.0,1449.9263916015625,0.3941616556027926,0.0002790567880563695,"[1.0, 0.5247058823529412, 0.11524752475247528]",0.8148636838012578,"[0.6888888888888888, 0.2359183673469388, 0.1587878787878788]",0.8062354288631921,0.006209719507767252,0.6775796151863561,53.24175824175818,0.7054157992498395,0.4785931407718923,1.2341995059836397,0.32169781332145414,1.0523076923076924,0.38541234616584275,0.45928382288982733,0.11963538403514953,0.0008044168788671688,0.007502520269905787,10727.404012044271,0.028118629097566062,0.07149353525050463,0.7692470277301942,1.3095094511529015
DP,RAW,4,False,None,10,0.0004284031273428296,0.0004819406142065383,0.00037486277344900526,2.0,0.053475935828877004,0.0007047713017125942,2.0,0.0,2.0,0.0,2.0,1423.2811279296875,0.3951218474983714,0.0005580357142857143,"[0.45454545454545453, 0.38352941176470595, 0.17069306930693073]",0.8149231939003746,"[0.1111111111111111, 0.29959183673469386, 0.1886868686868687]",0.8067137110311475,0.009260952551645787,0.6540536078249625,43.592155369383086,0.7807281056882083,0.2996979567053693,1.4137389736775376,0.5395819457081344,1.2021527740552131,0.5322824623802189,0.4981493093783049,0.11842730312685967,0.0005278763106512362,0.006389357060316708,10669.808837890625,0.015551311253112125,0.17765910944674088,0.6388174904023054,0.6375596223096374
DP,RAW,4,False,None,10,0.0020065547455019733,0.002994972724355546,0.001017157846837442,2.0,0.005509641873278237,0.0005071279652899081,0.0,2.0,0.0,2.0,0.0,1536.170166015625,0.40341328577493074,0.002794857462269424,"[1.0, 0.47137254901960796, 0.19168316831683171]",0.8147897928274063,"[0.8666666666666666, 0.34040816326530615, 0.14262626262626263]",0.8068819774516204,0.004850074157497912,0.676394859198164,48.40576404727342,0.6604340625456052,0.6200858906729392,1.2588358928187446,0.5492727738732961,0.9323046629420069,0.3170653767875124,0.5291597388341363,0.11776818559719582,0.0005032690575702439,0.0062557382562410035,11059.459757486979,0.017017119728992818,0.017243061800168977,0.612715889330611,1.0419757046654088
DP,RAW,4,False,None,10,0.00010711799046649885,0.00010711799046649885,0.00010711799046649885,0.0,0.043010752688172046,5.6360254748351465e-05,2.0,2.0,2.0,2.0,0.0,1452.7796630859375,0.4019978840104541,0.0,"[1.0, 0.5372549019607844, 0.2578217821782179]",0.8146485748938678,"[0.7777777777777777, 0.3926530612244898, 0.20888888888888893]",0.8073919963918053,0.008543375134614832,0.722466226177107,52.43956043956038,0.9570389298747841,0.3231449075923854,1.4303556540563975,0.4518703404466253,1.096802063185042,0.6061019553738268,0.5787753274146561,0.12518872262702255,0.0006995226972814151,0.005734268724836865,10864.428995768229,0.022660940766662224,0.16573133110082122,0.7004335035875545,0.9960793453520136
DP,RAW,4,False,None,10,0.0023326585604547343,0.001769104993700914,0.00289652952850936,2.0,0.08,0.00016909982526351389,2.0,2.0,0.0,0.0,0.0,1423.8031005859375,0.3930314590569654,0.008689558514365802,"[1.0, 0.45098039215686275, 0.24079207920792087]",0.8149845151754102,"[0.6444444444444444, 0.2179591836734694, 0.09535353535353537]",0.8065429886575923,0.0065641242186803405,0.7182341230736964,57.41733392235902,0.8892645738052164,0.7382182148606121,1.3982275829156519,0.4389883415859979,0.7886963835155593,0.5245677311871203,0.5647288472398787,0.12130739376897326,0.0006176987371950773,0.0062117913173987864,10986.347574869791,0.029627555232137868,0.23018592415165406,0.43448407344877443,0.9363896094351752
DP,RAW,4,False,None,10,0.004132785873386469,0.004132785873386469,0.004132785873386469,0.0,0.11014492753623188,2.818052443955982e-05,2.0,0.0,2.0,2.0,2.0,1527.5494384765625,0.4032443598760353,0.0005580357142857143,"[1.0, 0.4305882352941177, 0.17029702970297034]",0.8149712423993511,"[0.6888888888888888, 0.3371428571428572, 0.15070707070707073]",0.8068607950276584,0.007502801167569687,0.6747922070060476,57.73956043956041,1.0171653815411366,0.33154353656062135,0.9447213208500346,0.6373523242619946,0.8727158913074406,0.29557301119981044,0.08027115394327894,0.12587520149720907,0.0005607538217735675,0.008180430129909247,11141.682942708334,0.04306719489191238,0.19970060261293587,0.40278323941089783,1.037616942529168
DP,RAW,4,False,None,10,0.003822354088983334,0.004968877728207731,0.002674511901577962,2.0,0.0449438202247191,0.0012125142752407404,2.0,0.0,0.0,2.0,0.0,1658.64111328125,0.41084065119200935,0.0002790567880563695,"[1.0, 0.5105882352941177, 0.2681188118811882]",0.8149094123051646,"[0.7777777777777777, 0.3893877551020408, 0.2428282828282829]",0.8069660174692246,0.008806979970579481,0.47718097463924924,52.43956043956038,0.8549572431959629,0.5237855851243673,1.4431967464657216,0.40131747062842926,0.9878074866310161,0.3726692867055697,0.04817527852093236,0.10420866503854634,0.0006766790500178779,0.00844970618001706,10912.743286132812,0.02245608255002205,0.16643446186367145,0.6112577448920292,0.8237216781783809
DP,RAW,4,False,None,10,0.000936893528742555,0.0016055659620016055,0.0002677734636497523,2.0,0.04825737265415549,0.0012391922719463767,0.0,2.0,2.0,0.0,2.0,1457.3453369140625,0.4027899235527603,0.0039149888143176735,"[1.0, 0.5686274509803922, 0.3275247524752476]",0.8151141928679445,"[0.6888888888888888, 0.26040816326530614, 0.15232323232323233]",0.8071912231374744,0.00979164568151065,0.6676896941534264,180.08003663003655,1.3088218710440624,0.2996979567053693,1.256842702077372,0.4142401688913546,0.8629105650699099,0.639219738469616,0.2648158470644707,0.12263280195879032,0.0006181684718882718,0.007377055299356356,11105.624104817709,0.024962943285126885,0.18688334898030076,0.5312046306546251,0.9785485863675579
DP,RAW,4,False,None,10,0.0013648954249240609,0.002247070782729656,0.0004819406142065383,2.0,0.2200488997555012,0.0015229285351683682,2.0,0.0,0.0,0.0,2.0,1623.14990234375,0.408754171645311,0.0008376378612313277,"[1.0, 0.6282352941176472, 0.23920792079207925]",0.8148257262663766,"[0.6888888888888888, 0.21142857142857144, 0.12969696969696973]",0.8074738713324632,0.006213170781120885,0.7049751874064036,44.11932852423651,1.180587324889228,0.260767017215532,1.1113003252530225,0.36361644787043623,0.7342114041018708,0.24967122437623906,0.04157913260155602,0.10674710594454358,0.00045239364803215196,0.007247421782645509,10754.8388671875,0.02113991606564964,0.15054398935595886,0.5163049905250652,1.0200521446115316
