uid,tid,lat,lng,-,Alt,dayNo,date,time,datetime
25,229,39.9928366,116.2979333,0,157.5,39810.1540277778,2008-12-28,03:41:48,2008-12-28 11:41:48
25,229,39.9873316,116.3033116,0,180.4,39810.1602314815,2008-12-28,03:50:44,2008-12-28 11:50:44
25,230,31.5815666,120.3074766,0,52.5,39835.2411574074,2009-01-22,05:47:16,2009-01-22 13:47:16
25,230,31.5923116,120.3069466,0,72.2,39835.3252546296,2009-01-22,07:48:22,2009-01-22 15:48:22
25,231,40.0514833,116.2920449,0,196.9,39913.1928935185,2009-04-10,04:37:46,2009-04-10 12:37:46
25,231,40.052425,116.2924483,0,160.8,39913.2524884259,2009-04-10,06:03:35,2009-04-10 14:03:35
25,232,40.0528583,116.2926516,0,495.4,39931.4498263889,2009-04-28,10:47:45,2009-04-28 18:47:45
25,232,39.9875433,116.3029633,0,223.1,39931.5176851852,2009-04-28,12:25:28,2009-04-28 20:25:28
25,233,39.9889633,116.3077216,0,265.7,39929.4012037037,2009-04-26,09:37:44,2009-04-26 17:37:44
25,233,39.9916566,116.3308983,0,206.7,39929.4165625,2009-04-26,09:59:51,2009-04-26 17:59:51
25,234,39.9887183,116.3011249,0,180.4,39804.5297222222,2008-12-22,12:42:48,2008-12-22 20:42:48
25,234,39.98869,116.301035,0,180.4,39804.5298263889,2008-12-22,12:42:57,2008-12-22 20:42:57
25,235,39.9883566,116.3046666,0,150.9,39798.4671990741,2008-12-16,11:12:46,2008-12-16 19:12:46
25,235,39.9877716,116.30365,0,196.9,39798.4847106481,2008-12-16,11:37:59,2008-12-16 19:37:59
25,236,39.9830749,116.2994899,0,239.5,39997.5790277778,2009-07-03,13:53:48,2009-07-03 21:53:48
25,236,39.9874066,116.3033499,0,223.1,39997.5871759259,2009-07-03,14:05:32,2009-07-03 22:05:32
25,237,39.9918933,116.3243366,0,275.6,39930.1408333333,2009-04-27,03:22:48,2009-04-27 11:22:48
25,237,40.0417749,116.2998466,0,219.8,39930.1614814815,2009-04-27,03:52:32,2009-04-27 11:52:32
25,238,39.9870949,116.3034266,0,216.5,39820.2517708333,2009-01-07,06:02:33,2009-01-07 14:02:33
25,238,39.9869549,116.3032949,0,203.4,39820.2583680556,2009-01-07,06:12:03,2009-01-07 14:12:03
25,239,31.5945066,120.3122199,0,75.5,39837.4308680556,2009-01-24,10:20:27,2009-01-24 18:20:27
25,239,31.5920699,120.3101949,0,65.6,39837.4338194444,2009-01-24,10:24:42,2009-01-24 18:24:42
25,240,39.9897149,116.3052216,0,193.6,39822.1887268518,2009-01-09,04:31:46,2009-01-09 12:31:46
25,240,39.9872966,116.3031383,0,157.5,39822.1940277778,2009-01-09,04:39:24,2009-01-09 12:39:24
25,241,39.9845583,116.3063733,0,134.5,39966.1779050926,2009-06-02,04:16:11,2009-06-02 12:16:11
25,241,39.9436733,116.4003033,0,147.6,39966.2235648148,2009-06-02,05:21:56,2009-06-02 13:21:56
25,242,18.2645733,109.494205,0,26.2,39858.0321180556,2009-02-14,00:46:15,2009-02-14 08:46:15
25,242,18.2597549,109.4922166,0,39.4,39858.4448726852,2009-02-14,10:40:37,2009-02-14 18:40:37
25,243,39.9868516,116.3036366,0,223.1,39894.4716898148,2009-03-22,11:19:14,2009-03-22 19:19:14
25,243,39.9872966,116.3035616,0,108.3,39894.4778819444,2009-03-22,11:28:09,2009-03-22 19:28:09
25,244,39.9875833,116.3022,0,160.8,39823.3972685185,2009-01-10,09:32:04,2009-01-10 17:32:04
25,244,39.988195,116.3033183,0,177.2,39823.4126967593,2009-01-10,09:54:17,2009-01-10 17:54:17
25,245,39.987035,116.3032066,0,210.0,39902.5436226852,2009-03-30,13:02:49,2009-03-30 21:02:49
25,245,39.9879183,116.3030299,0,200.1,39902.5593287037,2009-03-30,13:25:26,2009-03-30 21:25:26
25,246,39.9811483,116.3101149,0,360.9,40002.3599768518,2009-07-08,08:38:22,2009-07-08 16:38:22
25,246,39.902675,116.4209883,0,160.8,40002.4419560185,2009-07-08,10:36:25,2009-07-08 18:36:25
25,247,31.600335,120.2524083,0,39.4,39843.082037037,2009-01-30,01:58:08,2009-01-30 09:58:08
25,247,31.5995533,120.2508083,0,108.3,39843.085150463,2009-01-30,02:02:37,2009-01-30 10:02:37
25,248,39.9869833,116.3056216,0,206.7,39889.5782523148,2009-03-17,13:52:41,2009-03-17 21:52:41
25,248,39.9871833,116.3031583,0,213.3,39889.5818865741,2009-03-17,13:57:55,2009-03-17 21:57:55
25,249,31.5816532,120.3016316,0,0.0,39846.2354513889,2009-02-02,05:39:03,2009-02-02 13:39:03
25,249,31.5824849,120.3017733,0,0.0,39846.2388310185,2009-02-02,05:43:55,2009-02-02 13:43:55
25,250,39.9874116,116.3037216,0,134.5,39902.4451967593,2009-03-30,10:41:05,2009-03-30 18:41:05
25,250,39.9892849,116.3079549,0,226.4,39902.4505208333,2009-03-30,10:48:45,2009-03-30 18:48:45
25,251,31.5864499,120.3028749,0,91.9,39847.054525463,2009-02-03,01:18:31,2009-02-03 09:18:31
25,251,31.5921949,120.3071699,0,88.6,39847.0575925926,2009-02-03,01:22:56,2009-02-03 09:22:56
25,252,31.2359699,121.4696533,0,-3.3,39937.5815162037,2009-05-04,13:57:23,2009-05-04 21:57:23
25,252,31.2095166,121.4805949,0,65.6,39937.6035185185,2009-05-04,14:29:04,2009-05-04 22:29:04
25,253,39.9474499,116.4026083,0,82.0,39985.4038194444,2009-06-21,09:41:30,2009-06-21 17:41:30
25,253,39.9816599,116.3013833,0,200.1,39985.4537384259,2009-06-21,10:53:23,2009-06-21 18:53:23
25,254,39.96694,116.4026316,0,137.8,39958.3422453704,2009-05-25,08:12:50,2009-05-25 16:12:50
25,254,39.9872466,116.3032633,0,190.3,39958.3785532407,2009-05-25,09:05:07,2009-05-25 17:05:07
25,255,39.9876049,116.3041966,0,164.0,39863.1794328704,2009-02-19,04:18:23,2009-02-19 12:18:23
25,255,39.9733316,116.3318216,0,216.5,39863.2031481481,2009-02-19,04:52:32,2009-02-19 12:52:32
25,256,31.2523999,121.4499016,0,213.3,39950.5,2009-05-17,12:00:00,2009-05-17 20:00:00
25,256,31.36542,120.7941499,0,-39.4,39950.5416319444,2009-05-17,12:59:57,2009-05-17 20:59:57
25,257,39.9874533,116.3009699,0,118.1,39923.5931828704,2009-04-20,14:14:11,2009-04-20 22:14:11
25,257,39.987105,116.3032566,0,154.2,39923.6003587963,2009-04-20,14:24:31,2009-04-20 22:24:31
25,258,39.9883916,116.3056366,0,229.7,39919.9835416667,2009-04-16,23:36:18,2009-04-17 07:36:18
25,258,39.9871083,116.3029733,0,229.7,39919.9934259259,2009-04-16,23:50:32,2009-04-17 07:50:32
25,259,31.5846599,120.3200183,0,13.1,40005.3822685185,2009-07-11,09:10:28,2009-07-11 17:10:28
25,259,31.5922449,120.3071333,0,-16.4,40005.3864351852,2009-07-11,09:16:28,2009-07-11 17:16:28
25,260,18.2525099,109.5005483,0,13.1,39857.250462963,2009-02-13,06:00:40,2009-02-13 14:00:40
25,260,18.2401233,109.50425,0,249.3,39857.320162037,2009-02-13,07:41:02,2009-02-13 15:41:02
25,261,39.9871216,116.3021733,0,173.9,39820.4822453704,2009-01-07,11:34:26,2009-01-07 19:34:26
25,261,39.9870033,116.3018849,0,177.2,39820.4986689815,2009-01-07,11:58:05,2009-01-07 19:58:05
25,262,39.98649,116.30278,0,121.4,39882.4981944444,2009-03-10,11:57:24,2009-03-10 19:57:24
25,262,39.9874616,116.3033933,0,147.6,39882.5000925926,2009-03-10,12:00:08,2009-03-10 20:00:08
25,263,39.9861916,116.3000183,0,292.0,40000.4758449074,2009-07-06,11:25:13,2009-07-06 19:25:13
25,263,39.98719,116.3032316,0,288.7,40000.4821527778,2009-07-06,11:34:18,2009-07-06 19:34:18
25,264,40.0508899,116.2922783,0,190.3,39887.3586689815,2009-03-15,08:36:29,2009-03-15 16:36:29
25,264,39.9927316,116.2978333,0,187.0,39887.3979398148,2009-03-15,09:33:02,2009-03-15 17:33:02
25,265,39.9812883,116.3050899,0,154.2,39808.0379513889,2008-12-26,00:54:39,2008-12-26 08:54:39
25,265,39.9821233,116.3060199,0,170.6,39808.0393981481,2008-12-26,00:56:44,2008-12-26 08:56:44
25,266,39.9860349,116.2992916,0,272.3,39888.0955092593,2009-03-16,02:17:32,2009-03-16 10:17:32
25,266,40.0525533,116.2933966,0,167.3,39888.1316087963,2009-03-16,03:09:31,2009-03-16 11:09:31
25,267,22.537595,114.0144266,0,19.7,39811.0365972222,2008-12-29,00:52:42,2008-12-29 08:52:42
25,267,22.5372916,114.0143816,0,121.4,39811.0543171296,2008-12-29,01:18:13,2008-12-29 09:18:13
25,268,39.9874583,116.3015216,0,180.4,39804.0678935185,2008-12-22,01:37:46,2008-12-22 09:37:46
25,268,39.9872566,116.3032349,0,164.0,39804.0689930556,2008-12-22,01:39:21,2008-12-22 09:39:21
25,269,40.0500833,116.2920783,0,239.5,39933.2650231481,2009-04-30,06:21:38,2009-04-30 14:21:38
25,269,39.9656966,116.3193549,0,2493.4,39933.338900463,2009-04-30,08:08:01,2009-04-30 16:08:01
25,270,40.0289083,116.3067233,0,183.7,39918.4708912037,2009-04-15,11:18:05,2009-04-15 19:18:05
25,270,39.9877216,116.3031083,0,206.7,39918.5245486111,2009-04-15,12:35:21,2009-04-15 20:35:21
25,271,39.9222366,116.4958599,0,154.2,39987.4233101852,2009-06-23,10:09:34,2009-06-23 18:09:34
25,271,39.9248016,116.497995,0,196.9,39987.4300462963,2009-06-23,10:19:16,2009-06-23 18:19:16
25,272,39.9865966,116.3018983,0,147.6,39861.1611805556,2009-02-17,03:52:06,2009-02-17 11:52:06
25,272,39.9870066,116.3036599,0,141.1,39861.1626273148,2009-02-17,03:54:11,2009-02-17 11:54:11
25,273,39.9899066,116.3034333,0,239.5,39824.4894097222,2009-01-11,11:44:45,2009-01-11 19:44:45
25,273,39.9872233,116.3034183,0,239.5,39824.4911111111,2009-01-11,11:47:12,2009-01-11 19:47:12
25,274,39.9877399,116.303825,0,157.5,39804.2825578704,2008-12-22,06:46:53,2008-12-22 14:46:53
25,274,39.9893216,116.3076599,0,170.6,39804.2879976852,2008-12-22,06:54:43,2008-12-22 14:54:43
25,275,39.9882283,116.3048366,0,193.6,39979.3244907407,2009-06-15,07:47:16,2009-06-15 15:47:16
25,275,39.9873633,116.3028349,0,219.8,39979.3440509259,2009-06-15,08:15:26,2009-06-15 16:15:26
25,276,40.0558649,116.6070716,0,150.9,39811.0543287037,2008-12-29,01:18:14,2008-12-29 09:18:14
25,276,40.0546083,116.6083116,0,167.3,39811.5316782407,2008-12-29,12:45:37,2008-12-29 20:45:37
25,277,39.9874266,116.3019549,0,242.8,39931.5494212963,2009-04-28,13:11:10,2009-04-28 21:11:10
25,277,39.9882133,116.3029183,0,193.6,39931.5529513889,2009-04-28,13:16:15,2009-04-28 21:16:15
25,278,39.9866833,116.3015566,0,210.0,39807.4984143519,2008-12-25,11:57:43,2008-12-25 19:57:43
25,278,39.9866533,116.3029416,0,183.7,39807.4999884259,2008-12-25,11:59:59,2008-12-25 19:59:59
25,279,39.993005,116.29803,0,232.9,39803.1749305556,2008-12-21,04:11:54,2008-12-21 12:11:54
25,279,39.9874733,116.3032583,0,219.8,39803.1794097222,2008-12-21,04:18:21,2008-12-21 12:18:21
25,280,31.5908099,120.3115783,0,39.4,39842.2010763889,2009-01-29,04:49:33,2009-01-29 12:49:33
25,280,31.5846966,120.3574149,0,39.4,39842.2116898148,2009-01-29,05:04:50,2009-01-29 13:04:50
25,281,39.986935,116.3030316,0,229.7,39889.5410416667,2009-03-17,12:59:06,2009-03-17 20:59:06
25,281,39.9876566,116.3031333,0,210.0,39889.5711574074,2009-03-17,13:42:28,2009-03-17 21:42:28
25,282,39.98677,116.3029216,0,78.7,39881.5458217593,2009-03-09,13:05:59,2009-03-09 21:05:59
25,282,39.9877916,116.3040916,0,173.9,39881.5954398148,2009-03-09,14:17:26,2009-03-09 22:17:26
25,283,31.5794966,120.2969216,0,124.7,39830.2100462963,2009-01-17,05:02:28,2009-01-17 13:02:28
25,283,31.5830933,120.30016,0,118.1,39830.409537037,2009-01-17,09:49:44,2009-01-17 17:49:44
25,284,39.9895749,116.3001499,0,216.5,39902.5199189815,2009-03-30,12:28:41,2009-03-30 20:28:41
25,284,39.9879466,116.3029399,0,183.7,39902.529375,2009-03-30,12:42:18,2009-03-30 20:42:18
25,285,22.5342833,114.07854,0,101.7,39812.4643865741,2008-12-30,11:08:43,2008-12-30 19:08:43
25,285,22.5371533,114.0141466,0,13.1,39812.4772337963,2008-12-30,11:27:13,2008-12-30 19:27:13
25,286,18.2594349,109.4922616,0,75.5,39858.4549537037,2009-02-14,10:55:08,2009-02-14 18:55:08
25,286,20.0301549,110.34583,0,39.4,39858.6553819444,2009-02-14,15:43:45,2009-02-14 23:43:45
25,287,39.9910233,116.3103799,0,137.8,39883.3435532407,2009-03-11,08:14:43,2009-03-11 16:14:43
25,287,39.9957633,116.3279149,0,124.7,39883.3512731481,2009-03-11,08:25:50,2009-03-11 16:25:50
25,288,39.9602983,116.3279633,0,177.2,39931.7686921296,2009-04-28,18:26:55,2009-04-29 02:26:55
25,288,39.9605699,116.3282883,0,177.2,39931.7983333333,2009-04-28,19:09:36,2009-04-29 03:09:36
25,289,39.9844199,116.3064966,0,282.2,39799.468287037,2008-12-17,11:14:20,2008-12-17 19:14:20
25,289,39.9870083,116.3031083,0,137.8,39799.4723032407,2008-12-17,11:20:07,2008-12-17 19:20:07
25,290,40.050245,116.29239,0,282.2,39923.0356944444,2009-04-20,00:51:24,2009-04-20 08:51:24
25,290,40.051515,116.2943083,0,242.8,39923.0384490741,2009-04-20,00:55:22,2009-04-20 08:55:22
25,291,39.9871799,116.3032783,0,111.5,39997.4027314815,2009-07-03,09:39:56,2009-07-03 17:39:56
25,291,39.9815766,116.2991266,0,242.8,39997.4177893519,2009-07-03,10:01:37,2009-07-03 18:01:37
25,292,31.5935466,120.3114116,0,121.4,39837.3348263889,2009-01-24,08:02:09,2009-01-24 16:02:09
25,292,31.5920683,120.3073433,0,85.3,39837.3706481481,2009-01-24,08:53:44,2009-01-24 16:53:44
25,293,39.9735633,116.3319333,0,347.8,39925.218587963,2009-04-22,05:14:46,2009-04-22 13:14:46
25,293,39.9875216,116.3030516,0,141.1,39925.2342824074,2009-04-22,05:37:22,2009-04-22 13:37:22
25,294,39.9318699,116.4419083,0,91.9,39904.7043287037,2009-04-01,16:54:14,2009-04-02 00:54:14
25,294,39.9871966,116.3034066,0,141.1,39904.7443518518,2009-04-01,17:51:52,2009-04-02 01:51:52
25,295,31.5669333,120.3041416,0,62.3,39827.2808564815,2009-01-14,06:44:26,2009-01-14 14:44:26
25,295,31.5945083,120.3132583,0,68.9,39827.352974537,2009-01-14,08:28:17,2009-01-14 16:28:17
25,296,31.2079183,121.4768833,0,62.3,39938.0651041667,2009-05-05,01:33:45,2009-05-05 09:33:45
25,296,39.9263649,116.4290383,0,173.9,39938.316724537,2009-05-05,07:36:05,2009-05-05 15:36:05
25,297,40.0512933,116.2918749,0,282.2,39877.4413194444,2009-03-05,10:35:30,2009-03-05 18:35:30
25,297,39.9876583,116.3029283,0,173.9,39877.4874537037,2009-03-05,11:41:56,2009-03-05 19:41:56
25,298,39.9874666,116.3030516,0,170.6,39864.1757407407,2009-02-20,04:13:04,2009-02-20 12:13:04
25,298,39.9875383,116.3028583,0,167.3,39864.1787615741,2009-02-20,04:17:25,2009-02-20 12:17:25
25,299,39.9866333,116.3014116,0,239.5,39803.0594212963,2008-12-21,01:25:34,2008-12-21 09:25:34
25,299,39.9871833,116.3032483,0,183.7,39803.0639814815,2008-12-21,01:32:08,2008-12-21 09:32:08
25,300,39.9865216,116.3028116,0,180.4,39797.0012962963,2008-12-15,00:01:52,2008-12-15 08:01:52
25,300,39.9872516,116.3027349,0,187.0,39797.0305787037,2008-12-15,00:44:02,2008-12-15 08:44:02
25,301,39.9844,116.3533299,0,1177.8,39996.4913310185,2009-07-02,11:47:31,2009-07-02 19:47:31
25,301,39.98768,116.3039199,0,82.0,39996.5198611111,2009-07-02,12:28:36,2009-07-02 20:28:36
25,302,31.2402799,121.492605,0,26.2,39829.1754166667,2009-01-16,04:12:36,2009-01-16 12:12:36
25,302,31.30292,121.5015733,0,26.2,39829.381724537,2009-01-16,09:09:41,2009-01-16 17:09:41
25,303,39.9867583,116.302375,0,226.4,39995.3618055556,2009-07-01,08:41:00,2009-07-01 16:41:00
25,303,39.986905,116.3029166,0,229.7,39995.3723611111,2009-07-01,08:56:12,2009-07-01 16:56:12
25,304,39.9871883,116.3031633,0,232.9,39877.5049305556,2009-03-05,12:07:06,2009-03-05 20:07:06
25,304,39.9875716,116.3029883,0,223.1,39877.5194328704,2009-03-05,12:27:59,2009-03-05 20:27:59
25,305,40.3100149,116.3234099,0,1007.2,39908.2366666667,2009-04-05,05:40:48,2009-04-05 13:40:48
25,305,39.9829933,116.3015233,0,203.4,39908.3938888889,2009-04-05,09:27:12,2009-04-05 17:27:12
25,306,39.9937099,116.3052766,0,180.4,39881.0452546296,2009-03-09,01:05:10,2009-03-09 09:05:10
25,306,40.0527316,116.2935616,0,167.3,39881.0887731481,2009-03-09,02:07:50,2009-03-09 10:07:50
25,307,39.9146266,116.4654366,0,105.0,39801.0925347222,2008-12-19,02:13:15,2008-12-19 10:13:15
25,307,39.9168199,116.4682383,0,124.7,39801.0968634259,2008-12-19,02:19:29,2008-12-19 10:19:29
25,308,39.986755,116.2989799,0,216.5,39986.212349537,2009-06-22,05:05:47,2009-06-22 13:05:47
25,308,39.9242283,116.49807,0,128.0,39986.2752199074,2009-06-22,06:36:19,2009-06-22 14:36:19
25,309,39.9867299,116.3010633,0,200.1,39820.3756712963,2009-01-07,09:00:58,2009-01-07 17:00:58
25,309,39.986795,116.3026183,0,173.9,39820.3908564815,2009-01-07,09:22:50,2009-01-07 17:22:50
25,310,39.9476716,116.4024633,0,170.6,39963.3950810185,2009-05-30,09:28:55,2009-05-30 17:28:55
25,310,39.9857066,116.3009216,0,-3261.2,39963.4357638889,2009-05-30,10:27:30,2009-05-30 18:27:30
25,311,39.9799466,116.3103033,0,190.3,39823.4878472222,2009-01-10,11:42:30,2009-01-10 19:42:30
25,311,39.986895,116.3036999,0,177.2,39823.4999768519,2009-01-10,11:59:58,2009-01-10 19:59:58
25,312,39.9440666,116.4019066,0,242.8,39956.1954398148,2009-05-23,04:41:26,2009-05-23 12:41:26
25,312,39.9872399,116.3036716,0,183.7,39956.2540856482,2009-05-23,06:05:53,2009-05-23 14:05:53
25,313,18.2607916,109.4998166,0,246.1,39857.4335069444,2009-02-13,10:24:15,2009-02-13 18:24:15
25,313,18.2596733,109.4921566,0,59.1,39857.4447453704,2009-02-13,10:40:26,2009-02-13 18:40:26
25,314,39.9864983,116.3016166,0,164.0,39927.4299652778,2009-04-24,10:19:09,2009-04-24 18:19:09
25,314,39.9863716,116.2994966,0,164.0,39927.431712963,2009-04-24,10:21:40,2009-04-24 18:21:40
25,315,39.99177,116.3276883,0,216.5,39994.4625231481,2009-06-30,11:06:02,2009-06-30 19:06:02
25,315,39.987075,116.3031699,0,308.4,39994.4763888889,2009-06-30,11:26:00,2009-06-30 19:26:00
25,316,39.9743033,116.3002983,0,272.3,39997.2319097222,2009-07-03,05:33:57,2009-07-03 13:33:57
25,316,39.9871549,116.3031499,0,239.5,39997.2436921296,2009-07-03,05:50:55,2009-07-03 13:50:55
25,317,40.0502149,116.2920633,0,150.9,39884.4506944444,2009-03-12,10:49:00,2009-03-12 18:49:00
25,317,39.9865399,116.2993966,0,183.7,39884.4825578704,2009-03-12,11:34:53,2009-03-12 19:34:53
25,318,39.9903733,116.3002766,0,160.8,39922.3053703704,2009-04-19,07:19:44,2009-04-19 15:19:44
25,318,39.9827833,116.3016349,0,183.7,39922.4012615741,2009-04-19,09:37:49,2009-04-19 17:37:49
25,319,39.974365,116.3317533,0,124.7,39864.5754166667,2009-02-20,13:48:36,2009-02-20 21:48:36
25,319,39.9850183,116.3042566,0,311.7,39864.5896064815,2009-02-20,14:09:02,2009-02-20 22:09:02
25,320,31.5922133,120.3092316,0,42.7,39831.126712963,2009-01-18,03:02:28,2009-01-18 11:02:28
25,320,31.5601432,120.3382866,0,23.0,39831.226099537,2009-01-18,05:25:35,2009-01-18 13:25:35
25,321,39.9871216,116.3031166,0,203.4,39880.135150463,2009-03-08,03:14:37,2009-03-08 11:14:37
25,321,39.9866566,116.3033216,0,170.6,39880.1410300926,2009-03-08,03:23:05,2009-03-08 11:23:05
25,322,39.9866783,116.3029416,0,183.7,39807.0000115741,2008-12-25,00:00:01,2008-12-25 08:00:01
25,322,39.987175,116.3032633,0,183.7,39807.0008217593,2008-12-25,00:01:11,2008-12-25 08:01:11
25,323,39.93723,116.3294933,0,128.0,39940.6790046296,2009-05-07,16:17:46,2009-05-08 00:17:46
25,323,39.9740949,116.2989949,0,141.1,39940.6854050926,2009-05-07,16:26:59,2009-05-08 00:26:59
25,324,40.0344533,116.5900033,0,124.7,39813.376712963,2008-12-31,09:02:28,2008-12-31 17:02:28
25,324,39.9802416,116.35114,0,200.1,39813.4236574074,2008-12-31,10:10:04,2008-12-31 18:10:04
25,325,39.9885833,116.3051649,0,206.7,39986.0088541667,2009-06-22,00:12:45,2009-06-22 08:12:45
25,325,39.9874566,116.3031083,0,216.5,39986.1223148148,2009-06-22,02:56:08,2009-06-22 10:56:08
25,326,18.2515083,109.4696566,0,-32.8,39854.3468287037,2009-02-10,08:19:26,2009-02-10 16:19:26
25,326,18.2607333,109.4917316,0,36.1,39854.5947569444,2009-02-10,14:16:27,2009-02-10 22:16:27
25,327,39.9879483,116.3041583,0,229.7,39822.4580324074,2009-01-09,10:59:34,2009-01-09 18:59:34
25,327,39.9895199,116.3075749,0,229.7,39822.4613078704,2009-01-09,11:04:17,2009-01-09 19:04:17
25,328,31.6097782,120.2050666,0,32.8,39843.289849537,2009-01-30,06:57:23,2009-01-30 14:57:23
25,328,31.6170216,120.2099883,0,13.1,39843.3077662037,2009-01-30,07:23:11,2009-01-30 15:23:11
25,329,39.9873766,116.3020199,0,213.3,39802.0718171296,2008-12-20,01:43:25,2008-12-20 09:43:25
25,329,39.98688,116.3031683,0,213.3,39802.0730208333,2008-12-20,01:45:09,2008-12-20 09:45:09
25,330,31.5871783,120.3500599,0,68.9,39842.2792824074,2009-01-29,06:42:10,2009-01-29 14:42:10
25,330,31.592165,120.3068066,0,42.7,39842.2884837963,2009-01-29,06:55:25,2009-01-29 14:55:25
25,331,39.94784,116.4022733,0,85.3,39969.4062731481,2009-06-05,09:45:02,2009-06-05 17:45:02
25,331,39.9811083,116.3220283,0,298.6,39969.4323032407,2009-06-05,10:22:31,2009-06-05 18:22:31
25,332,39.9852199,116.30648,0,170.6,39801.5348611111,2008-12-19,12:50:12,2008-12-19 20:50:12
25,332,39.9667666,116.3147599,0,239.5,39801.5416435185,2008-12-19,12:59:58,2008-12-19 20:59:58
25,333,40.0505916,116.2922316,0,167.3,39881.3625462963,2009-03-09,08:42:04,2009-03-09 16:42:04
25,333,40.0117383,116.2944833,0,-6528.9,39881.3903125,2009-03-09,09:22:03,2009-03-09 17:22:03
25,334,39.9792566,116.3102816,0,196.9,39909.2535763889,2009-04-06,06:05:09,2009-04-06 14:05:09
25,334,39.9874983,116.3031533,0,121.4,39909.2749884259,2009-04-06,06:35:59,2009-04-06 14:35:59
25,335,39.9866566,116.2986149,0,177.2,39943.5263541667,2009-05-10,12:37:57,2009-05-10 20:37:57
25,335,39.98789,116.3031666,0,190.3,39943.5497222222,2009-05-10,13:11:36,2009-05-10 21:11:36
25,336,31.2189616,121.4792433,0,173.9,39949.4540740741,2009-05-16,10:53:52,2009-05-16 18:53:52
25,336,31.2524216,121.4498949,0,213.3,39949.4999768519,2009-05-16,11:59:58,2009-05-16 19:59:58
25,337,39.9632716,116.4377583,0,229.7,39798.2328125,2008-12-16,05:35:15,2008-12-16 13:35:15
25,337,39.9840166,116.3066649,0,298.6,39798.2553356481,2008-12-16,06:07:41,2008-12-16 14:07:41
25,338,39.9874449,116.3017283,0,187.0,39809.5363078704,2008-12-27,12:52:17,2008-12-27 20:52:17
25,338,39.9892216,116.3001433,0,144.4,39809.5388310185,2008-12-27,12:55:55,2008-12-27 20:55:55
25,339,39.9020749,116.1578549,0,452.8,39809.1355324074,2008-12-27,03:15:10,2008-12-27 11:15:10
25,339,39.9818916,116.2995116,0,321.5,39809.1810069444,2008-12-27,04:20:39,2008-12-27 12:20:39
25,340,39.9864316,116.3015799,0,-370.7,39862.3777777778,2009-02-18,09:04:00,2009-02-18 17:04:00
25,340,39.9874883,116.3033249,0,223.1,39862.3989351852,2009-02-18,09:34:28,2009-02-18 17:34:28
25,341,39.9874016,116.3028566,0,177.2,39808.3853935185,2008-12-26,09:14:58,2008-12-26 17:14:58
25,341,39.9919566,116.3251233,0,203.4,39808.4183796296,2008-12-26,10:02:28,2008-12-26 18:02:28
25,342,39.9870066,116.3021749,0,167.3,39815.1401851852,2009-01-02,03:21:52,2009-01-02 11:21:52
25,342,39.9875566,116.3032533,0,173.9,39815.1526041667,2009-01-02,03:39:45,2009-01-02 11:39:45
25,343,39.94575,116.4012666,0,-190.3,39929.1890393518,2009-04-26,04:32:13,2009-04-26 12:32:13
25,343,39.9870783,116.3032099,0,265.7,39929.2503819444,2009-04-26,06:00:33,2009-04-26 14:00:33
25,344,39.9853883,116.3055299,0,98.4,39921.0021643518,2009-04-18,00:03:07,2009-04-18 08:03:07
25,344,39.9862783,116.3022066,0,210.0,39921.3747685185,2009-04-18,08:59:40,2009-04-18 16:59:40
25,345,39.9907299,116.3061249,0,229.7,39976.6184375,2009-06-12,14:50:33,2009-06-12 22:50:33
25,345,39.9869449,116.3035033,0,203.4,39976.6238194444,2009-06-12,14:58:18,2009-06-12 22:58:18
25,346,39.9871966,116.3032466,0,167.3,39933.4467476852,2009-04-30,10:43:19,2009-04-30 18:43:19
25,346,40.2107449,116.2239166,0,259.2,39933.5511111111,2009-04-30,13:13:36,2009-04-30 21:13:36
25,347,39.9880899,116.3058233,0,183.7,39864.9989930556,2009-02-20,23:58:33,2009-02-21 07:58:33
25,347,39.988395,116.3063916,0,177.2,39864.9996990741,2009-02-20,23:59:34,2009-02-21 07:59:34
25,348,39.9884666,116.3067566,0,223.1,39862.4897685185,2009-02-18,11:45:16,2009-02-18 19:45:16
25,348,39.9872866,116.3032366,0,219.8,39862.5670949074,2009-02-18,13:36:37,2009-02-18 21:36:37
25,349,39.9886699,116.3099483,0,167.3,39893.9438194444,2009-03-21,22:39:06,2009-03-22 06:39:06
25,349,40.0891116,116.1101783,0,164.0,39893.9867592593,2009-03-21,23:40:56,2009-03-22 07:40:56
25,350,40.0133749,116.2816216,0,160.8,39927.4463541667,2009-04-24,10:42:45,2009-04-24 18:42:45
25,350,39.9877233,116.3030433,0,236.2,39927.5217592593,2009-04-24,12:31:20,2009-04-24 20:31:20
25,351,39.9846366,116.3096816,0,246.1,39962.0936689815,2009-05-29,02:14:53,2009-05-29 10:14:53
25,351,39.9477283,116.4008566,0,154.2,39962.1328472222,2009-05-29,03:11:18,2009-05-29 11:11:18
25,352,39.992805,116.3341383,0,859.6,39886.2522222222,2009-03-14,06:03:12,2009-03-14 14:03:12
25,352,39.9873199,116.3036049,0,236.2,39886.2952083333,2009-03-14,07:05:06,2009-03-14 15:05:06
25,353,39.9877149,116.30107,0,183.7,39979.5600694444,2009-06-15,13:26:30,2009-06-15 21:26:30
25,353,39.9875083,116.3026699,0,193.6,39979.5856018519,2009-06-15,14:03:16,2009-06-15 22:03:16
